,ID,Name,Age,Nationality,Rating,Club,Value,Wage,International_Reputation,Skill_Moves,Body_Type,Attack_Work Rate,Defence Work Rate,Region,Population,GDP,Pop_Density,Area,Weight,Height,Leg Work
1184,245702,Adri_† Arjona,22,Spain,60,CF Reus Deportiu,272,203,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,85,173,Left
1185,146562,Santi Cazorla,33,Spain,80,Villarreal CF,620,190,3,Excellent,Stocky,High,Low,WESTERN EUROPE,40397842,22000,"80,0",504782,83,198,Left
1186,229624,Sergi Guardiola,27,Spain,75,Getafe CF,672,190,1,Average,Normal,High,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,81,176,Right
1187,178746,Miguel Torres,32,Spain,70,M_°laga CF,800,199,1,Bad,Stocky,High,Low,WESTERN EUROPE,40397842,22000,"80,0",504782,95,200,Right
1188,199157,Luna,27,Spain,74,Levante UD,883,209,1,Average,Normal,High,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,91,178,Left
1189,205157,Ruiz de Galarreta,24,Spain,70,UD Las Palmas,596,211,1,Average,Lean,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,95,191,Right
1190,224045,Juan Mu_±oz,22,Spain,69,AD Alcorc__n,340,206,1,Average,Normal,Medium,Low,WESTERN EUROPE,40397842,22000,"80,0",504782,65,161,Left
1191,166664,Molinero,32,Spain,73,Real Sporting de Gij__n,313,196,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,96,165,Left
1192,208777,_ìliver Torres,23,Spain,78,FC Porto,701,195,3,Average,Normal,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,77,188,Left
1193,224415,Luis Rioja,24,Spain,64,UD Almer__a,421,203,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,76,198,Right
1194,239335,_ìscar,20,Spain,68,CD Legan_©s,582,196,1,Average,Normal,High,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,91,181,Left
1195,233067,Sergio Garc__a,20,Spain,60,Real Zaragoza,295,195,1,Worst,Normal,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,96,171,Left
1196,189895,Vall_®s,28,Spain,63,Sandefjord Fotball,589,203,1,Average,Lean,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,85,191,Right
1197,237438,Erik Exp__sito,22,Spain,65,C__rdoba CF,568,204,1,Bad,Normal,High,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,96,172,Left
1198,233588,Elgezabal,25,Spain,67,AD Alcorc__n,223,211,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,67,194,Right
1199,245631,Perera,21,Spain,62,Deportivo Alav_©s,419,205,1,Bad,Lean,Medium,High,WESTERN EUROPE,40397842,22000,"80,0",504782,69,181,Right
1200,235781,Santi Comesa_±a,21,Spain,70,Rayo Vallecano,305,201,1,Average,Lean,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,66,182,Left
1201,224003,Sergio Herrera,25,Spain,71,CA Osasuna,534,211,1,Worst,Lean,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,89,176,Left
1202,243554,Basilio,34,Spain,66,CF Rayo Majadahonda,272,214,1,Worst,Normal,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,69,182,Right
1203,244767,Carlos Vicente,19,Spain,60,Real Zaragoza,450,197,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,75,170,Right
1204,198474,Guiti_°n,27,Spain,72,Real Zaragoza,610,195,1,Bad,Normal,Low,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,82,178,Left
1205,216189,Capa,26,Spain,78,Athletic Club de Bilbao,923,191,1,Average,Stocky,High,High,WESTERN EUROPE,40397842,22000,"80,0",504782,65,182,Right
1206,203747,H_©ctor Beller__n,23,Spain,80,Arsenal,676,215,3,Average,Lean,High,Low,WESTERN EUROPE,40397842,22000,"80,0",504782,96,181,Left
1207,177610,Javi Mart__nez,29,Spain,83,FC Bayern M_ºnchen,814,194,3,Bad,Normal,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,81,179,Left
1208,220638,Luismi,26,Spain,72,Real Valladolid CF,746,199,1,Bad,Normal,Medium,High,WESTERN EUROPE,40397842,22000,"80,0",504782,82,172,Right
1209,162895,Cesc F_†bregas,31,Spain,83,Chelsea,847,191,4,Average,Normal,High,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,76,171,Left
1210,193469,V__ctor Ruiz,29,Spain,82,Villarreal CF,913,200,2,Bad,Normal,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,95,186,Left
1211,168379,Carmona,30,Spain,74,Real Sporting de Gij__n,925,221,1,Average,Normal,High,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,87,159,Right
1212,198630,Arroyo,29,Spain,71,Albacete BP,840,216,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,72,171,Left
1213,202589,Javi Hern_°ndez,29,Spain,68,Cracovia,108,226,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,40397842,22000,"80,0",504782,81,193,Right
1214,210320,I. Mbaye,23,Senegal,73,Bologna,558,227,1,Average,Lean,High,Medium,SUB-SAHARAN AFRICA,11987121,1600,"61,1",196190,92,172,Left
1215,213271,A. Coly,25,Senegal,65,Kristiansund BK,433,234,1,Bad,Stocky,High,Medium,SUB-SAHARAN AFRICA,11987121,1600,"61,1",196190,82,162,Right
1216,231344,M. Kon_©,21,Senegal,66,SG Dynamo Dresden,541,236,1,Average,Lean,High,Medium,SUB-SAHARAN AFRICA,11987121,1600,"61,1",196190,67,166,Right
1217,193475,P. Souar_©,28,Senegal,70,Crystal Palace,552,223,1,Average,Lean,High,Medium,SUB-SAHARAN AFRICA,11987121,1600,"61,1",196190,66,190,Left
1218,208722,S. Man_©,26,Senegal,86,Liverpool,149,232,3,Good,Lean,High,Medium,SUB-SAHARAN AFRICA,11987121,1600,"61,1",196190,76,161,Left
1219,241595,S. Ngom,25,Senegal,67,FC Nantes,270,227,1,Average,Normal,Medium,Low,SUB-SAHARAN AFRICA,11987121,1600,"61,1",196190,69,169,Right
1220,187084,M. Diouf,30,Senegal,74,Stoke City,849,219,2,Average,Normal,High,High,SUB-SAHARAN AFRICA,11987121,1600,"61,1",196190,72,159,Left
1221,204881,P. Camara,25,Senegal,61,Grenoble Foot 38,865,232,1,Worst,Lean,Medium,Medium,SUB-SAHARAN AFRICA,11987121,1600,"61,1",196190,86,199,Left
1222,201512,P. Sagna,27,Senegal,70,Os Belenenses,176,242,1,Bad,Normal,Medium,Medium,SUB-SAHARAN AFRICA,11987121,1600,"61,1",196190,91,170,Left
1223,225731,A. Diop,26,Senegal,63,Kristiansund BK,184,240,1,Bad,Lean,Medium,Medium,SUB-SAHARAN AFRICA,11987121,1600,"61,1",196190,78,186,Left
1224,198584,K. Mbodji,28,Senegal,77,FC Nantes,498,223,2,Average,Normal,Medium,Medium,SUB-SAHARAN AFRICA,11987121,1600,"61,1",196190,91,160,Right
1225,220131,M. Diagne,26,Senegal,74,Kasimpa_üa SK,469,240,1,Bad,Lean,Medium,Low,SUB-SAHARAN AFRICA,11987121,1600,"61,1",196190,91,176,Left
1226,245021,M. Loum,21,Senegal,71,Moreirense FC,872,235,1,Bad,Normal,Medium,Medium,SUB-SAHARAN AFRICA,11987121,1600,"61,1",196190,94,166,Left
1227,186801,C. Kouyat_©,28,Senegal,76,Crystal Palace,872,218,2,Average,Lean,High,Medium,SUB-SAHARAN AFRICA,11987121,1600,"61,1",196190,89,192,Left
1228,220673,R. Tapia,22,Peru,74,Feyenoord,869,228,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,28302603,5100,"22,0",1285220,75,169,Left
1229,219133,A. G__mez,25,Peru,66,Minnesota United FC,999,231,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,28302603,5100,"22,0",1285220,96,199,Left
1230,204538,R. Ruid__az,27,Peru,76,Seattle Sounders FC,792,237,1,Good,Lean,High,Medium,LATIN AMER. & CARIB,28302603,5100,"22,0",1285220,72,193,Right
1231,236260,A. Santamar__a,26,Peru,68,Puebla FC,466,234,1,Average,Normal,High,High,LATIN AMER. & CARIB,28302603,5100,"22,0",1285220,66,180,Right
1232,196848,I. _Åvila,27,Peru,72,Monarcas Morelia,863,234,1,Average,Normal,High,Low,LATIN AMER. & CARIB,28302603,5100,"22,0",1285220,84,163,Right
1233,235029,F. Chalov,20,Russia,71,PFC CSKA Moscow,702,231,1,Average,Normal,High,Low,C.W. OF IND. STATES,142893540,8900,"8,4",17075200,81,175,Right
1234,210468,I. Kutepov,24,Russia,74,Spartak Moscow,637,222,1,Bad,Lean,Medium,High,C.W. OF IND. STATES,142893540,8900,"8,4",17075200,76,162,Right
1235,213160,R. Zobnin,24,Russia,79,Spartak Moscow,722,220,1,Good,Lean,High,High,C.W. OF IND. STATES,142893540,8900,"8,4",17075200,84,175,Right
1237,187491,F. Smolov,28,Russia,81,Lokomotiv Moscow,859,237,1,Good,Lean,High,Medium,C.W. OF IND. STATES,142893540,8900,"8,4",17075200,85,169,Right
1238,240363,I. Shinozuka,23,Russia,57,Yokohama F. Marinos,228,219,1,Bad,Lean,Medium,Low,C.W. OF IND. STATES,142893540,8900,"8,4",17075200,70,191,Left
1239,225482,T. Zhamaletdinov,21,Russia,66,PFC CSKA Moscow,778,229,1,Average,Lean,Medium,Medium,C.W. OF IND. STATES,142893540,8900,"8,4",17075200,87,181,Left
1240,167601,K. Nababkin,31,Russia,73,PFC CSKA Moscow,123,234,2,Bad,Normal,Medium,High,C.W. OF IND. STATES,142893540,8900,"8,4",17075200,67,182,Left
1241,244635,M. Pronichev,18,Russia,62,FC Erzgebirge Aue,766,222,1,Bad,Normal,High,Medium,C.W. OF IND. STATES,142893540,8900,"8,4",17075200,78,167,Left
1242,240082,M. Lysov,20,Russia,68,Lokomotiv Moscow,292,233,1,Average,Lean,Medium,Medium,C.W. OF IND. STATES,142893540,8900,"8,4",17075200,88,169,Left
1243,180749,T. Elrich,31,Australia,65,Western Sydney Wanderers,805,221,1,Bad,Normal,High,Medium,OCEANIA,20264082,29000,"2,6",7686850,66,164,Left
1244,241246,K. Konstandopoulos,19,Australia,51,Adelaide United,934,241,1,Bad,Lean,Medium,Medium,OCEANIA,20264082,29000,"2,6",7686850,84,181,Right
1245,204426,J. Melling,23,Australia,61,Central Coast Mariners,233,223,1,Bad,Normal,Medium,Medium,OCEANIA,20264082,29000,"2,6",7686850,84,180,Right
1246,220711,R. Mahazi,26,Australia,62,Western Sydney Wanderers,860,222,1,Bad,Normal,Medium,High,OCEANIA,20264082,29000,"2,6",7686850,88,172,Right
1247,195033,M. Leckie,27,Australia,75,Hertha BSC,132,240,2,Average,Normal,High,Medium,OCEANIA,20264082,29000,"2,6",7686850,93,187,Left
1248,169479,R. Griffiths,30,Australia,67,Melbourne City FC,408,226,1,Bad,Normal,Medium,High,OCEANIA,20264082,29000,"2,6",7686850,66,193,Left
1249,173450,J. Meredith,30,Australia,70,Millwall,101,233,1,Average,Normal,High,Medium,OCEANIA,20264082,29000,"2,6",7686850,88,181,Left
1250,188278,M. Birighitti,27,Australia,65,Melbourne City FC,875,216,1,Worst,Normal,Medium,Medium,OCEANIA,20264082,29000,"2,6",7686850,73,198,Right
1251,185256,J. Hoffman,29,Australia,63,Newcastle Jets,511,217,1,Bad,Lean,High,Medium,OCEANIA,20264082,29000,"2,6",7686850,95,163,Left
1252,209893,J. Pepper,26,Australia,61,Brisbane Roar,222,221,1,Bad,Lean,Medium,Medium,OCEANIA,20264082,29000,"2,6",7686850,71,169,Right
1253,212535,A. Calver,22,Australia,60,Sydney FC,340,224,1,Bad,Normal,Medium,Medium,OCEANIA,20264082,29000,"2,6",7686850,67,166,Right
1254,186884,B. Kantarovski,26,Australia,63,Newcastle Jets,883,225,1,Bad,Normal,Medium,Medium,OCEANIA,20264082,29000,"2,6",7686850,85,192,Left
1255,212075,A. Nabbout,25,Australia,68,Urawa Red Diamonds,330,238,1,Average,Stocky,Medium,Medium,OCEANIA,20264082,29000,"2,6",7686850,92,159,Right
1256,180726,M. McKay,35,Australia,65,Brisbane Roar,889,240,1,Bad,Normal,Medium,High,OCEANIA,20264082,29000,"2,6",7686850,81,175,Right
1257,202678,J. Risdon,25,Australia,72,Western Sydney Wanderers,927,230,1,Average,Normal,Medium,High,OCEANIA,20264082,29000,"2,6",7686850,93,169,Left
1258,233487,R. McGree,19,Australia,66,Melbourne City FC,601,233,1,Average,Normal,Medium,Medium,OCEANIA,20264082,29000,"2,6",7686850,72,184,Left
1259,176992,M. Milligan,32,Australia,72,Hibernian,914,232,1,Bad,Normal,Medium,High,OCEANIA,20264082,29000,"2,6",7686850,66,172,Right
1260,232187,A. Berry,20,Australia,61,Central Coast Mariners,867,227,1,Bad,Normal,Medium,High,OCEANIA,20264082,29000,"2,6",7686850,65,166,Right
1262,190995,B. Inman,26,Australia,66,Rochdale,513,223,1,Average,Normal,Medium,Low,OCEANIA,20264082,29000,"2,6",7686850,81,189,Right
1263,231603,J. Adelson,22,Australia,57,Newcastle Jets,728,218,1,Bad,Lean,Medium,Medium,OCEANIA,20264082,29000,"2,6",7686850,84,201,Right
1264,209359,B. O'Neill,24,Australia,68,Sydney FC,139,222,1,Average,Normal,Medium,High,OCEANIA,20264082,29000,"2,6",7686850,78,179,Right
1265,199218,B. Hamill,25,Australia,63,Western Sydney Wanderers,603,238,1,Bad,Normal,Medium,Medium,OCEANIA,20264082,29000,"2,6",7686850,71,198,Left
1266,224526,J. Lyden,22,Australia,59,Oldham Athletic,370,235,1,Average,Lean,Medium,Medium,OCEANIA,20264082,29000,"2,6",7686850,96,187,Left
1267,212753,S. Mauk,22,Australia,65,Brisbane Roar,124,229,1,Average,Normal,Medium,Medium,OCEANIA,20264082,29000,"2,6",7686850,91,189,Left
1268,237541,Pedrosa,21,Portugal,68,Vit__ria de Set__bal,367,242,1,Bad,Normal,Medium,High,WESTERN EUROPE,10605870,18000,"114,8",92391,68,173,Left
1269,235225,Pit_©,23,Portugal,65,CD Tondela,501,227,1,Average,Lean,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,90,182,Right
1270,245764,Ricardo Campos,18,Portugal,63,Valencia CF,132,221,1,Average,Lean,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,79,193,Right
1271,8205,Braga,35,Portugal,70,CD Aves,432,234,1,Average,Normal,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,96,159,Left
1272,240281,Tiago Lopes,29,Portugal,70,Kayserispor,648,233,1,Average,Normal,High,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,93,195,Right
1273,222598,N_©lson Monte,22,Portugal,71,Rio Ave FC,634,236,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,77,163,Left
1274,213801,R__ben Oliveira,23,Portugal,66,CD Aves,958,235,1,Average,Normal,High,Low,WESTERN EUROPE,10605870,18000,"114,8",92391,66,158,Right
1275,20209,Ricardo Costa,37,Portugal,74,CD Tondela,391,239,2,Bad,Normal,Medium,High,WESTERN EUROPE,10605870,18000,"114,8",92391,89,184,Left
1276,238830,Alexandre Guedes,24,Portugal,71,Vit__ria Guimar_£es,611,223,1,Average,Normal,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,74,182,Left
1277,199482,A. Lopes,27,Portugal,84,Olympique Lyonnais,875,225,2,Worst,Normal,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,94,174,Left
1279,226766,Daniel Podence,22,Portugal,78,Olympiacos CFP,322,235,1,Good,Normal,High,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,89,200,Left
1280,218936,Rafa Soares,23,Portugal,72,Vit__ria Guimar_£es,632,221,1,Average,Normal,High,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,83,171,Left
1281,212729,Toz_©,25,Portugal,76,Vit__ria Guimar_£es,197,234,1,Good,Normal,High,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,67,182,Right
1282,242629,Jo_£o Moutinho,20,Portugal,65,Los Angeles FC,255,225,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,65,193,Left
1283,215399,R__ben Vezo,24,Portugal,77,Valencia CF,423,223,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,86,196,Left
1284,223473,Filipe Melo,28,Portugal,69,GD Chaves,982,227,1,Bad,Normal,Low,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,79,174,Right
1285,237966,Paulo Alves,20,Portugal,59,Wolverhampton Wanderers,637,236,1,Average,Lean,High,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,88,179,Right
1286,240901,Idrisa Samb__,20,Portugal,62,Royal Excel Mouscron,609,219,1,Average,Lean,High,Low,WESTERN EUROPE,10605870,18000,"114,8",92391,93,184,Left
1287,244366,Guilherme Oliveira,23,Portugal,63,Os Belenenses,346,224,1,Worst,Normal,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,80,174,Left
1288,246603,Matis Carvalho,19,Portugal,60,Toulouse Football Club,137,242,1,Worst,Normal,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,78,172,Left
1289,186748,V__tor Gomes,30,Portugal,72,CD Aves,352,233,1,Average,Normal,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,78,176,Left
1290,231390,Diogo Gon_ßalves,21,Portugal,72,Nottingham Forest,546,226,1,Good,Lean,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,71,166,Left
1291,194022,Andr_© Almeida,27,Portugal,80,SL Benfica,972,232,2,Average,Normal,Medium,High,WESTERN EUROPE,10605870,18000,"114,8",92391,95,176,Left
1292,211368,Bruma,23,Portugal,79,RB Leipzig,275,217,2,Good,Lean,High,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,93,186,Left
1293,234573,Aur_©lio Buta,21,Portugal,71,Royal Antwerp FC,186,235,1,Good,Normal,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,71,196,Right
1294,217391,Mica Pinto,25,Portugal,66,Fortuna Sittard,623,234,1,Average,Normal,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,75,177,Left
1295,194956,Edgar Costa,31,Portugal,71,Clube Sport Mar__timo,561,232,1,Average,Normal,High,High,WESTERN EUROPE,10605870,18000,"114,8",92391,71,197,Left
1296,217546,Sequeira,27,Portugal,74,SC Braga,315,233,1,Average,Normal,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,84,168,Left
1297,212474,Tiago Silva,25,Portugal,74,CD Feirense,400,219,1,Good,Normal,High,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,75,177,Left
1298,210560,Diogo Coelho,24,Portugal,69,CD Nacional,821,239,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,82,185,Right
1299,229522,Francisco Ramos,23,Portugal,70,Vit__ria Guimar_£es,817,219,1,Average,Lean,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,86,198,Right
1300,229473,Costinha,25,Portugal,73,Vit__ria de Set__bal,349,230,1,Average,Normal,High,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,95,164,Left
1301,243402,Lisandro Semedo,22,Portugal,71,Fortuna Sittard,940,218,1,Good,Normal,Medium,Low,WESTERN EUROPE,10605870,18000,"114,8",92391,86,184,Left
1302,225402,Bruno Gaspar,25,Portugal,74,Sporting CP,290,235,1,Average,Lean,High,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,73,194,Left
1303,229741,Mauro Cerqueira,25,Portugal,65,CD Nacional,689,233,1,Average,Normal,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,69,160,Right
1304,239999,Pedro Silva,21,Portugal,65,CD Tondela,644,222,1,Worst,Normal,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,89,160,Right
1305,210385,Rui Silva,24,Portugal,69,Granada CF,578,226,1,Worst,Stocky,Medium,Medium,WESTERN EUROPE,10605870,18000,"114,8",92391,95,187,Right
1306,242429,L. Cacace,17,New Zealand,59,Wellington Phoenix,377,220,1,Bad,Lean,High,Medium,OCEANIA,4076140,21600,"15,2",268680,85,179,Right
1307,182091,K. Barbarouses,28,New Zealand,70,Melbourne Victory,691,221,1,Average,Lean,High,Medium,OCEANIA,4076140,21600,"15,2",268680,69,175,Left
1308,192123,C. Wood,26,New Zealand,77,Burnley,797,235,1,Bad,Normal,High,Medium,OCEANIA,4076140,21600,"15,2",268680,91,179,Right
1311,221589,J. Ingham,24,New Zealand,59,Melbourne Victory,972,231,1,Average,Normal,Medium,Low,OCEANIA,4076140,21600,"15,2",268680,95,165,Right
1312,213094,S. Roux,25,New Zealand,65,Melbourne Victory,331,225,1,Bad,Lean,Medium,Medium,OCEANIA,4076140,21600,"15,2",268680,85,190,Left
1313,169447,M. McGlinchey,31,New Zealand,62,Central Coast Mariners,511,218,1,Average,Lean,Medium,Medium,OCEANIA,4076140,21600,"15,2",268680,91,190,Right
1314,226057,D. Wynne,23,New Zealand,64,Colorado Rapids,472,235,1,Bad,Normal,Medium,Medium,OCEANIA,4076140,21600,"15,2",268680,92,185,Left
1315,242722,A. Fuenmayor,21,Venezuela,66,Houston Dynamo,143,236,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,25730435,4800,"28,2",912050,66,196,Right
1316,200983,F. Signorelli,27,Venezuela,67,US Salernitana 1919,955,219,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,25730435,4800,"28,2",912050,83,179,Right
1317,237542,G. P_°ez,28,Venezuela,68,Kaizer Chiefs,657,232,1,Average,Normal,High,Low,LATIN AMER. & CARIB,25730435,4800,"28,2",912050,68,177,Left
1318,242110,S. Sosa,18,Venezuela,63,Club Atl_©tico Talleres,952,229,1,Average,Lean,Medium,Medium,LATIN AMER. & CARIB,25730435,4800,"28,2",912050,84,185,Left
1319,241958,J. Hern_°ndez,21,Venezuela,62,Atlanta United,742,232,1,Bad,Normal,Medium,High,LATIN AMER. & CARIB,25730435,4800,"28,2",912050,69,171,Left
1320,237297,Y. Osorio,24,Venezuela,75,Vit__ria Guimar_£es,174,241,1,Bad,Normal,High,Medium,LATIN AMER. & CARIB,25730435,4800,"28,2",912050,67,195,Left
1321,231638,A. Pe_±aranda,21,Venezuela,73,Watford,654,229,1,Average,Normal,High,Medium,LATIN AMER. & CARIB,25730435,4800,"28,2",912050,76,194,Right
1322,199601,M. _áaƒüƒ±ran,25,Turkey,75,_áaykur Rizespor,951,217,1,Average,Stocky,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,77,168,Right
1323,237559,B. Delihasan,19,Turkey,56,_áaykur Rizespor,711,232,1,Bad,Lean,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,66,184,Left
1324,239892,Y. Akg_ºn,17,Turkey,61,Galatasaray SK,496,220,1,Average,Normal,High,Low,NEAR EAST,70413958,6700,"90,2",780580,78,177,Left
1325,241158,M. _ñzvardar,20,Turkey,59,Sivasspor,679,236,1,Bad,Normal,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,71,159,Right
1326,234462,H. Yƒ±lmaz,34,Turkey,68,Alanyaspor,432,241,1,Worst,Normal,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,96,182,Left
1327,238611,H. Bilal,20,Turkey,62,Kasimpa_üa SK,937,237,1,Bad,Normal,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,76,199,Left
1328,238160,M. Demiral,20,Turkey,73,Alanyaspor,892,242,1,Bad,Lean,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,69,161,Right
1329,241688,A. Dursun,19,Turkey,61,Trabzonspor,994,230,1,Bad,Normal,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,73,196,Right
1330,191032,G. T__re,26,Turkey,76,Be_üikta_ü JK,214,230,2,Average,Normal,High,Low,NEAR EAST,70413958,6700,"90,2",780580,68,200,Left
1331,194907,K. Kanak,27,Turkey,68,Alanyaspor,552,216,1,Average,Normal,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,80,195,Right
1332,235717,B. _ñzcan,20,Turkey,71,VfB Stuttgart,752,230,1,Average,Normal,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,94,164,Left
1333,222930,T. Serbest,24,Turkey,69,Kasimpa_üa SK,294,238,1,Bad,Normal,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,86,193,Right
1334,239477,A. Damlu,18,Turkey,54,Yeni Malatyaspor,428,234,1,Worst,Normal,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,77,190,Right
1335,223197,E. _únal,21,Turkey,77,Real Valladolid CF,932,231,1,Average,Lean,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,69,169,Left
1336,202778,E. _ñzbir,28,Turkey,68,Yeni Malatyaspor,981,252,1,Worst,Normal,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,86,175,Left
1337,200955,A. _ñzer,25,Turkey,64,Fortuna Sittard,941,253,1,Worst,Normal,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,65,176,Left
1338,245369,A. _áelebi,19,Turkey,59,Be_üikta_ü JK,501,265,1,Bad,Normal,Low,Medium,NEAR EAST,70413958,6700,"90,2",780580,69,193,Left
1339,224718,T. Antalyalƒ±,23,Turkey,62,BB Erzurumspor,933,266,1,Bad,Lean,High,Medium,NEAR EAST,70413958,6700,"90,2",780580,83,161,Right
1340,227502,M. Balcƒ±lar,22,Turkey,60,_áaykur Rizespor,781,261,1,Bad,Lean,High,Low,NEAR EAST,70413958,6700,"90,2",780580,67,187,Right
1341,246428,K. _áelik,18,Turkey,62,Kayserispor,930,266,1,Bad,Normal,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,80,201,Right
1342,178022,C. G__nen,30,Turkey,67,M_°laga CF,493,268,1,Worst,Normal,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,92,185,Right
1343,239007,S. Bakan,17,Turkey,55,G__ztepe SK,827,245,1,Bad,Lean,High,Low,NEAR EAST,70413958,6700,"90,2",780580,67,174,Left
1344,206107,E. Ataseven,25,Turkey,65,Akhisar Belediyespor,669,251,1,Bad,Normal,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,87,181,Right
1345,223030,A. Kara,25,Turkey,70,Bursaspor,874,249,1,Average,Normal,Medium,High,NEAR EAST,70413958,6700,"90,2",780580,69,181,Right
1346,223195,O. Ovacƒ±klƒ±,29,Turkey,68,_áaykur Rizespor,258,266,1,Bad,Normal,Low,High,NEAR EAST,70413958,6700,"90,2",780580,78,171,Left
1347,225403,I. Kahveci,22,Turkey,74,Medipol Ba_üak_üehir FK,262,268,1,Good,Normal,High,Medium,NEAR EAST,70413958,6700,"90,2",780580,67,158,Right
1348,199952,E. _áolak,27,Turkey,77,Al Wehda,333,248,2,Good,Normal,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,94,163,Right
1349,170797,N. _ûahin,29,Turkey,79,SV Werder Bremen,158,267,3,Average,Lean,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,94,160,Left
1350,212240,K. Karaman,24,Turkey,72,Fortuna D_ºsseldorf,396,249,1,Average,Lean,Medium,Medium,NEAR EAST,70413958,6700,"90,2",780580,82,160,Right
